"muni_cvegeo","muni_name","muni_state","muni_coalition","muni_pop","muni_area_km2","match_rank","match_cvegeo","match_name","match_state","match_coalition","match_pop","match_area_km2","mahalanobis_dist"
"21037","Coyotepec","Puebla","MORENA/PVEM/PT",2334,132.81,3,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.9628
"21037","Coyotepec","Puebla","MORENA/PVEM/PT",2334,132.81,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.9782
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,1,"21020","Atoyatempan","Puebla","MC",7704,26.76,0.304
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,2,"15094","Tepetlixpa","México","MC",20500,42.51,0.6458
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,3,"21013","Altepexi","Puebla","MC",22629,47.09,0.7503
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,4,"15028","Chiautla","México","MC",30045,19.6,0.828
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,1,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.5076
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,2,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,0.6672
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.7829
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.9738
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,1,"15072","Rayón","México","PAN/PRI/PRD",15972,22.6,0.3107
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,2,"21204","Yaonáhuac","Puebla","PAN/PRI/PRD",7926,29.28,0.3555
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,3,"21211","Zaragoza","Puebla","PAN/PRI/PRD",16752,30.71,0.3658
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,4,"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,0.5942
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,1,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,0.0486
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,2,"21084","Ixtepec","Puebla","PRI/PRD",6950,19.41,0.3001
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.7843
"21038","Cuapiaxtla de Madero","Puebla","MORENA/PVEM/PT",10542,23.17,4,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,0.7853
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,1,"15061","Nopaltepec","México","MC",10351,82.08,0.2896
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,2,"21057","Honey","Puebla","MC",6687,63,0.2942
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,3,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.3311
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,4,"15107","Tonatico","México","MC",12912,89.8,0.3775
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.43
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.4698
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.6294
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.7806
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,1,"21008","Ahuazotepec","Puebla","PAN/PRI/PRD",11439,60.1,0.1132
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,2,"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,0.1359
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,3,"21075","Hueyapan","Puebla","PAN/PRI/PRD",13080,74.45,0.2411
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,4,"21068","Hermenegildo Galeana","Puebla","PAN/PRI/PRD",7011,49.81,0.2636
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,1,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.1378
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,2,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.1863
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,3,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.3037
"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,4,"21077","Hueytlalpan","Puebla","PRI/PRD",5951,41.65,0.435
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,1,"15115","Xonacatlán","México","MC",54633,53.21,0.8415
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,2,"15028","Chiautla","México","MC",30045,19.6,1.0971
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,3,"21013","Altepexi","Puebla","MC",22629,47.09,1.3963
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,4,"15094","Tepetlixpa","México","MC",20500,42.51,1.4257
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,1,"15037","Huixquilucan","México","PAN",284965,140,1.2441
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.4842
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.8072
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.8446
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,1,"17011","Jiutepec","Morelos","PAN/PRI/PRD",215357,55.71,0.4233
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,2,"21119","San Andrés Cholula","Puebla","PAN/PRI/PRD",154448,62.73,0.4854
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,3,"15076","San Mateo Atenco","México","PAN/PRI/PRD",97418,20.97,0.557
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,4,"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,0.5854
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,1,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,1.0128
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,1.1284
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,1.231
"21041","Cuautlancingo","Puebla","MORENA/PVEM/PT",137435,37.68,4,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,1.8293
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,1,"21032","Cohetzala","Puebla","MC",1382,239.87,0.7182
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,2,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.8216
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,3,"21089","Jopala","Puebla","MC",12131,168.76,1.0038
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,4,"21200","Xochiapulco","Puebla","MC",3443,59.6,1.1975
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.9445
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.4542
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,3,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.5629
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.7985
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,1,"21206","Zacapala","Puebla","PAN/PRI/PRD",4647,247.09,0.2748
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,2,"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,0.4014
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,3,"15066","Otzoloapan","México","PAN/PRI/PRD",4891,153.21,0.4342
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,4,"21150","Huehuetlán el Grande","Puebla","PAN/PRI/PRD",6105,179.78,0.4822
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,1,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.722
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,2,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.7425
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,3,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.8938
"21042","Cuayuca de Andrade","Puebla","MORENA/PVEM/PT",3315,197.96,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.9276
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,1,"17003","Axochiapan","Morelos","MC",39174,141.15,0.2522
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,2,"15052","Malinalco","México","MC",28155,208.83,0.4807
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,3,"15095","Tepotzotlán","México","MC",103696,205.75,0.5082
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,4,"17009","Huitzilac","Morelos","MC",24515,187.72,0.5302
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.562
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.6659
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.2216
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,4,"15037","Huixquilucan","México","PAN",284965,140,1.3663
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,1,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.1085
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,2,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.2803
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,3,"21106","Ocoyucan","Puebla","PAN/PRI/PRD",42669,119.67,0.3868
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,4,"21069","Huaquechula","Puebla","PAN/PRI/PRD",29233,230.64,0.518
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.0642
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,2,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.7073
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,3,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.799
"21043","Cuetzalan del Progreso","Puebla","MORENA/PVEM/PT",49864,180.36,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.8234
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,1,"21170","Tepeyahualco","Puebla","MC",19200,448.12,0.382
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,2,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.4213
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,3,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.4677
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,4,"15063","Ocuilan","México","MC",36223,384.27,0.5244
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,1,"15117","Zacualpan","México","MORENA/PVEM/PT",13522,291.21,0.1661
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,2,"21129","San José Miahuatlán","Puebla","MORENA/PVEM/PT",14018,334.73,0.2084
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,3,"21212","Zautla","Puebla","MORENA/PVEM/PT",20717,265.27,0.2089
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,4,"21145","San Sebastián Tlacotepec","Puebla","MORENA/PVEM/PT",13189,235.77,0.2545
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.3852
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.1496
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,3,"21005","Acteopan","Puebla","PAN",3070,75.08,1.5464
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.7611
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,1,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.1887
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,2,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.2595
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,3,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.4359
"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.8071
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,1,"15003","Aculco","México","MORENA/PVEM/PT",49266,449.77,0.1411
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,2,"15110","Valle de Bravo","México","MORENA/PVEM/PT",61590,398.53,0.1839
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,3,"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,0.2101
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,4,"15111","Villa de Allende","México","MORENA/PVEM/PT",53275,307.95,0.2665
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.4814
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.2004
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,3,"15037","Huixquilucan","México","PAN",284965,140,1.8783
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.9183
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,1,"21177","Tlacotepec de Benito Juárez","Puebla","PAN/PRI/PRD",54757,395.21,0.1006
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,2,"21180","Tlahuapan","Puebla","PAN/PRI/PRD",41547,311.73,0.2076
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,3,"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,0.2865
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,4,"21172","Tetela de Ocampo","Puebla","PAN/PRI/PRD",27216,326.3,0.3872
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,1,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.5804
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,2,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.612
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,3,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.6289
"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,4,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.8159
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,1,"15061","Nopaltepec","México","MC",10351,82.08,0.1945
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,2,"21057","Honey","Puebla","MC",6687,63,0.3065
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,3,"15107","Tonatico","México","MC",12912,89.8,0.3223
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,4,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.4705
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,1,"17021","Tetecala","Morelos","MORENA/PVEM/PT",7617,67.31,0.2411
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,2,"15041","Ixtapan del Oro","México","MORENA/PVEM/PT",6475,99.24,0.2465
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,3,"15038","Isidro Fabela","México","MORENA/PVEM/PT",11929,79.19,0.3135
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,4,"21184","Tlapacoya","Puebla","MORENA/PVEM/PT",6422,62.93,0.3135
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.5838
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,2,"21005","Acteopan","Puebla","PAN",3070,75.08,0.684
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.8253
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.8827
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,1,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.1865
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,2,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.2233
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,3,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.3023
"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.3976
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,1,"21170","Tepeyahualco","Puebla","MC",19200,448.12,0.5548
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,2,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.7715
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,3,"15063","Ocuilan","México","MC",36223,384.27,0.9139
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,4,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,1.0447
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.1678
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,2.0337
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,3,"21005","Acteopan","Puebla","PAN",3070,75.08,2.3401
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,2.6708
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,1,"21087","Jolalpan","Puebla","PAN/PRI/PRD",13308,599.89,0.3824
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,2,"21083","Ixtacamaxtitlán","Puebla","PAN/PRI/PRD",25319,558.1,0.4069
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,3,"21157","Tehuitzingo","Puebla","PAN/PRI/PRD",12672,490.38,0.5224
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,4,"17025","Tlaquiltenango","Morelos","PAN/PRI/PRD",33789,541.84,0.575
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,1,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,1.0699
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,2,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,1.1476
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,3,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,1.1921
"21047","Chiautla","Puebla","MORENA/PVEM/PT",21699,801.32,4,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,1.4927
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,1,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.2819
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,2,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.3272
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,3,"15107","Tonatico","México","MC",12912,89.8,0.4351
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,4,"21013","Altepexi","Puebla","MC",22629,47.09,0.5363
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.2875
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.4481
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.7369
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.9963
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,1,"17002","Atlatlahucan","Morelos","PAN/PRI/PRD",25232,79.08,0.1048
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,2,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.2282
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,3,"21078","Huitzilan de Serdán","Puebla","PAN/PRI/PRD",15928,69.02,0.2384
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,4,"21214","Zinacatepec","Puebla","PAN/PRI/PRD",18359,62.28,0.2474
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,1,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.4359
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,2,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.5619
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.6135
"21048","Chiautzingo","Puebla","MORENA/PVEM/PT",22039,80.43,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.7047
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,1,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.1407
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,2,"15107","Tonatico","México","MC",12912,89.8,0.2175
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,3,"15061","Nopaltepec","México","MC",10351,82.08,0.3603
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,4,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.4796
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,1,"17013","Jonacatepec de Leandro Valle","Morelos","MORENA/PVEM/PT",16694,89.97,0.0316
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,2,"17016","Ocuituco","Morelos","MORENA/PVEM/PT",19219,86.1,0.0921
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,3,"21109","Pahuatlán","Puebla","MORENA/PVEM/PT",20274,97.7,0.119
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,4,"17010","Jantetelco","Morelos","MORENA/PVEM/PT",18402,102.07,0.1243
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.3173
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.6189
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.7848
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.8896
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,1,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.3623
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,2,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.3726
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.5829
"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.7043
"21050","Chichiquila","Puebla","PAN",26928,108.51,1,"17003","Axochiapan","Morelos","MC",39174,141.15,0.3141
"21050","Chichiquila","Puebla","PAN",26928,108.51,2,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.4507
"21050","Chichiquila","Puebla","PAN",26928,108.51,3,"15107","Tonatico","México","MC",12912,89.8,0.5096
"21050","Chichiquila","Puebla","PAN",26928,108.51,4,"17009","Huitzilac","Morelos","MC",24515,187.72,0.5675
"21050","Chichiquila","Puebla","PAN",26928,108.51,1,"15043","Xalatlaco","México","MORENA/PVEM/PT",30687,107.21,0.0994
"21050","Chichiquila","Puebla","PAN",26928,108.51,2,"21189","Tochtepec","Puebla","MORENA/PVEM/PT",22454,101.34,0.1287
"21050","Chichiquila","Puebla","PAN",26928,108.51,3,"21205","Yehualtepec","Puebla","MORENA/PVEM/PT",26392,127.03,0.1612
"21050","Chichiquila","Puebla","PAN",26928,108.51,4,"21065","General Felipe Ángeles","Puebla","MORENA/PVEM/PT",22694,90.79,0.1822
